"GEO_ID","NAME","P2_001N","P2_001NA","P2_002N","P2_002NA","P2_003N","P2_003NA","P2_004N","P2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0500000US46083","Lincoln County, South Dakota","65161","null","48561","null","16600","null","0","null",
"0500000US46085","Lyman County, South Dakota","3718","null","0","null","3718","null","0","null",
"0500000US46087","McCook County, South Dakota","5682","null","0","null","5682","null","0","null",
"0500000US46089","McPherson County, South Dakota","2411","null","0","null","2411","null","0","null",
"0500000US46091","Marshall County, South Dakota","4306","null","0","null","4306","null","0","null",
"0500000US46093","Meade County, South Dakota","29852","null","19925","null","9927","null","0","null",
"0500000US46095","Mellette County, South Dakota","1918","null","0","null","1918","null","0","null",
"0500000US46097","Miner County, South Dakota","2298","null","0","null","2298","null","0","null",
"0500000US46099","Minnehaha County, South Dakota","197214","null","168939","null","28275","null","0","null",
"0500000US46101","Moody County, South Dakota","6336","null","0","null","6336","null","0","null",
"0500000US46102","Oglala Lakota County, South Dakota","13672","null","0","null","13672","null","0","null",
"0500000US46103","Pennington County, South Dakota","109222","null","89541","null","19681","null","0","null",
"0500000US46105","Perkins County, South Dakota","2835","null","0","null","2835","null","0","null",
"0500000US46107","Potter County, South Dakota","2472","null","0","null","2472","null","0","null",
"0500000US46109","Roberts County, South Dakota","10280","null","0","null","10280","null","0","null",
"0500000US46111","Sanborn County, South Dakota","2330","null","0","null","2330","null","0","null",
"0500000US46115","Spink County, South Dakota","6361","null","0","null","6361","null","0","null",
"0500000US46117","Stanley County, South Dakota","2980","null","2085","null","895","null","0","null",
"0500000US46119","Sully County, South Dakota","1446","null","0","null","1446","null","0","null",
"0500000US46121","Todd County, South Dakota","9319","null","0","null","9319","null","0","null",
"0500000US46123","Tripp County, South Dakota","5624","null","0","null","5624","null","0","null",
"0500000US46125","Turner County, South Dakota","8673","null","0","null","8673","null","0","null",
"0500000US46127","Union County, South Dakota","16811","null","7076","null","9735","null","0","null",
"0500000US46129","Walworth County, South Dakota","5315","null","0","null","5315","null","0","null",
"0500000US46135","Yankton County, South Dakota","23310","null","16022","null","7288","null","0","null",
"0500000US46137","Ziebach County, South Dakota","2413","null","0","null","2413","null","0","null",
"0500000US47001","Anderson County, Tennessee","77123","null","48957","null","28166","null","0","null",
"0500000US47003","Bedford County, Tennessee","50237","null","22552","null","27685","null","0","null",
"0500000US47005","Benton County, Tennessee","15864","null","0","null","15864","null","0","null",
"0500000US47007","Bledsoe County, Tennessee","14913","null","0","null","14913","null","0","null",
"0500000US47009","Blount County, Tennessee","135280","null","84955","null","50325","null","0","null",
"0500000US47011","Bradley County, Tennessee","108620","null","73918","null","34702","null","0","null",
"0500000US47013","Campbell County, Tennessee","39272","null","20114","null","19158","null","0","null",
"0500000US47015","Cannon County, Tennessee","14506","null","0","null","14506","null","0","null",
"0500000US47017","Carroll County, Tennessee","28440","null","5090","null","23350","null","0","null",
"0500000US47019","Carter County, Tennessee","56356","null","33398","null","22958","null","0","null",
"0500000US47021","Cheatham County, Tennessee","41072","null","0","null","41072","null","0","null",
"0500000US47023","Chester County, Tennessee","17341","null","5906","null","11435","null","0","null",
"0500000US47025","Claiborne County, Tennessee","32043","null","9187","null","22856","null","0","null",
"0500000US47027","Clay County, Tennessee","7581","null","0","null","7581","null","0","null",
"0500000US47029","Cocke County, Tennessee","35999","null","11558","null","24441","null","0","null",
"0500000US47031","Coffee County, Tennessee","57889","null","31216","null","26673","null","0","null",
"0500000US47033","Crockett County, Tennessee","13911","null","0","null","13911","null","0","null",
"0500000US47035","Cumberland County, Tennessee","61145","null","28161","null","32984","null","0","null",
"0500000US47037","Davidson County, Tennessee","715884","null","693387","null","22497","null","0","null",
"0500000US47039","Decatur County, Tennessee","11435","null","0","null","11435","null","0","null",
"0500000US47041","DeKalb County, Tennessee","20080","null","4825","null","15255","null","0","null",
"0500000US47043","Dickson County, Tennessee","54315","null","16543","null","37772","null","0","null",
"0500000US47045","Dyer County, Tennessee","36801","null","16790","null","20011","null","0","null",
"0500000US47047","Fayette County, Tennessee","41990","null","10629","null","31361","null","0","null",
"0500000US47049","Fentress County, Tennessee","18489","null","0","null","18489","null","0","null",
"0500000US47051","Franklin County, Tennessee","42774","null","13729","null","29045","null","0","null",
"0500000US47053","Gibson County, Tennessee","50429","null","14738","null","35691","null","0","null",
"0500000US47055","Giles County, Tennessee","30346","null","8158","null","22188","null","0","null",
"0500000US47057","Grainger County, Tennessee","23527","null","3663","null","19864","null","0","null",
"0500000US47059","Greene County, Tennessee","70152","null","22919","null","47233","null","0","null",
"0500000US47061","Grundy County, Tennessee","13529","null","0","null","13529","null","0","null",
"0500000US47063","Hamblen County, Tennessee","64499","null","49883","null","14616","null","0","null",
"0500000US47065","Hamilton County, Tennessee","366207","null","320409","null","45798","null","0","null",
"0500000US47067","Hancock County, Tennessee","6662","null","0","null","6662","null","0","null",
"0500000US47069","Hardeman County, Tennessee","25462","null","5281","null","20181","null","0","null",
"0500000US47071","Hardin County, Tennessee","26831","null","8828","null","18003","null","0","null",
"0500000US47073","Hawkins County, Tennessee","56721","null","21511","null","35210","null","0","null",
"0500000US47075","Haywood County, Tennessee","17864","null","9621","null","8243","null","0","null",
"0500000US47077","Henderson County, Tennessee","27842","null","6357","null","21485","null","0","null",
"0500000US47079","Henry County, Tennessee","32199","null","10377","null","21822","null","0","null",
"0500000US47081","Hickman County, Tennessee","24925","null","0","null","24925","null","0","null",
"0500000US47083","Houston County, Tennessee","8283","null","0","null","8283","null","0","null",
"0500000US47085","Humphreys County, Tennessee","18990","null","0","null","18990","null","0","null",
"0500000US47087","Jackson County, Tennessee","11617","null","0","null","11617","null","0","null",
"0500000US47089","Jefferson County, Tennessee","54683","null","13224","null","41459","null","0","null",
"0500000US47091","Johnson County, Tennessee","17948","null","0","null","17948","null","0","null",
"0500000US47093","Knox County, Tennessee","478971","null","434938","null","44033","null","0","null",
"0500000US47095","Lake County, Tennessee","7005","null","0","null","7005","null","0","null",
"0500000US47097","Lauderdale County, Tennessee","25143","null","6922","null","18221","null","0","null",
"0500000US47099","Lawrence County, Tennessee","44159","null","11679","null","32480","null","0","null",
"0500000US47101","Lewis County, Tennessee","12582","null","0","null","12582","null","0","null",
"0500000US47103","Lincoln County, Tennessee","35319","null","10120","null","25199","null","0","null",
"0500000US47105","Loudon County, Tennessee","54886","null","35316","null","19570","null","0","null",
"0500000US47107","McMinn County, Tennessee","53276","null","20425","null","32851","null","0","null",
"0500000US47109","McNairy County, Tennessee","25866","null","0","null","25866","null","0","null",
"0500000US47111","Macon County, Tennessee","25216","null","6174","null","19042","null","0","null",
"0500000US47113","Madison County, Tennessee","98823","null","72809","null","26014","null","0","null",
"0500000US47115","Marion County, Tennessee","28837","null","2496","null","26341","null","0","null",
"0500000US47117","Marshall County, Tennessee","34318","null","11934","null","22384","null","0","null",
"0500000US47119","Maury County, Tennessee","100974","null","63127","null","37847","null","0","null",
"0500000US47121","Meigs County, Tennessee","12758","null","0","null","12758","null","0","null",
"0500000US47123","Monroe County, Tennessee","46250","null","12350","null","33900","null","0","null",
"0500000US47125","Montgomery County, Tennessee","220069","null","181045","null","39024","null","0","null",
"0500000US47127","Moore County, Tennessee","6461","null","7","null","6454","null","0","null",
"0500000US47129","Morgan County, Tennessee","21035","null","0","null","21035","null","0","null",
"0500000US47131","Obion County, Tennessee","30787","null","12528","null","18259","null","0","null",
"0500000US47133","Overton County, Tennessee","22511","null","0","null","22511","null","0","null",
"0500000US47135","Perry County, Tennessee","8366","null","0","null","8366","null","0","null",
"0500000US47137","Pickett County, Tennessee","5001","null","0","null","5001","null","0","null",
"0500000US47139","Polk County, Tennessee","17544","null","0","null","17544","null","0","null",
"0500000US47141","Putnam County, Tennessee","79854","null","49089","null","30765","null","0","null",
"0500000US47143","Rhea County, Tennessee","32870","null","9688","null","23182","null","0","null",
"0500000US47145","Roane County, Tennessee","53404","null","25573","null","27831","null","0","null",
"0500000US47147","Robertson County, Tennessee","72803","null","34217","null","38586","null","0","null",
"0500000US47149","Rutherford County, Tennessee","341486","null","286971","null","54515","null","0","null",
"0500000US47151","Scott County, Tennessee","21850","null","0","null","21850","null","0","null",
"0500000US47153","Sequatchie County, Tennessee","15826","null","0","null","15826","null","0","null",
"0500000US47155","Sevier County, Tennessee","98380","null","45879","null","52501","null","0","null",
"0500000US47157","Shelby County, Tennessee","929744","null","898107","null","31637","null","0","null",
"0500000US47159","Smith County, Tennessee","19904","null","0","null","19904","null","0","null",
"0500000US47161","Stewart County, Tennessee","13657","null","0","null","13657","null","0","null",
"0500000US47163","Sullivan County, Tennessee","158163","null","116193","null","41970","null","0","null",
"0500000US47165","Sumner County, Tennessee","196281","null","146702","null","49579","null","0","null",
"0500000US47167","Tipton County, Tennessee","60970","null","20326","null","40644","null","0","null",
"0500000US47169","Trousdale County, Tennessee","11615","null","0","null","11615","null","0","null",
"0500000US47171","Unicoi County, Tennessee","17928","null","8705","null","9223","null","0","null",
"0500000US47173","Union County, Tennessee","19802","null","0","null","19802","null","0","null",
"0500000US47175","Van Buren County, Tennessee","6168","null","0","null","6168","null","0","null",
"0500000US47177","Warren County, Tennessee","40953","null","15711","null","25242","null","0","null",
"0500000US47179","Washington County, Tennessee","133001","null","98740","null","34261","null","0","null",
"0500000US47181","Wayne County, Tennessee","16232","null","0","null","16232","null","0","null",
"0500000US47183","Weakley County, Tennessee","32902","null","10714","null","22188","null","0","null",
"0500000US47185","White County, Tennessee","27351","null","5691","null","21660","null","0","null",
"0500000US47187","Williamson County, Tennessee","247726","null","201545","null","46181","null","0","null",
"0500000US47189","Wilson County, Tennessee","147737","null","95677","null","52060","null","0","null",
"0500000US48001","Anderson County, Texas","57922","null","18615","null","39307","null","0","null",
"0500000US48003","Andrews County, Texas","18610","null","15201","null","3409","null","0","null",
"0500000US48005","Angelina County, Texas","86395","null","41551","null","44844","null","0","null",
"0500000US48007","Aransas County, Texas","23830","null","18212","null","5618","null","0","null",
"0500000US48009","Archer County, Texas","8560","null","1082","null","7478","null","0","null",
"0500000US48011","Armstrong County, Texas","1848","null","0","null","1848","null","0","null",
"0500000US48013","Atascosa County, Texas","48981","null","13983","null","34998","null","0","null",
"0500000US48015","Austin County, Texas","30167","null","6385","null","23782","null","0","null",
"0500000US48017","Bailey County, Texas","6904","null","5159","null","1745","null","0","null",
"0500000US48019","Bandera County, Texas","20851","null","0","null","20851","null","0","null",
"0500000US48021","Bastrop County, Texas","97216","null","27216","null","70000","null","0","null",
"0500000US48023","Baylor County, Texas","3465","null","0","null","3465","null","0","null",
"0500000US48025","Bee County, Texas","31047","null","14230","null","16817","null","0","null",
"0500000US48027","Bell County, Texas","370647","null","319903","null","50744","null","0","null",
"0500000US48029","Bexar County, Texas","2009324","null","1914732","null","94592","null","0","null",
"0500000US48031","Blanco County, Texas","11374","null","0","null","11374","null","0","null",
"0500000US48033","Borden County, Texas","631","null","0","null","631","null","0","null",
"0500000US48035","Bosque County, Texas","18235","null","0","null","18235","null","0","null",
"0500000US48037","Bowie County, Texas","92893","null","57646","null","35247","null","0","null",
"0500000US48039","Brazoria County, Texas","372031","null","287969","null","84062","null","0","null",
"0500000US48041","Brazos County, Texas","233849","null","206137","null","27712","null","0","null",
"0500000US48043","Brewster County, Texas","9546","null","6283","null","3263","null","0","null",
"0500000US48045","Briscoe County, Texas","1435","null","0","null","1435","null","0","null",
"0500000US48047","Brooks County, Texas","7076","null","4497","null","2579","null","0","null",
"0500000US48049","Brown County, Texas","38095","null","21562","null","16533","null","0","null",
"0500000US48051","Burleson County, Texas","17642","null","0","null","17642","null","0","null",
"0500000US48053","Burnet County, Texas","49130","null","16054","null","33076","null","0","null",
"0500000US48055","Caldwell County, Texas","45883","null","20834","null","25049","null","0","null",
"0500000US48057","Calhoun County, Texas","20106","null","12055","null","8051","null","0","null",
"0500000US48059","Callahan County, Texas","13708","null","0","null","13708","null","0","null",
"0500000US48061","Cameron County, Texas","421017","null","346996","null","74021","null","0","null",
"0500000US48063","Camp County, Texas","12464","null","0","null","12464","null","0","null",
"0500000US48065","Carson County, Texas","5807","null","0","null","5807","null","0","null",
"0500000US48067","Cass County, Texas","28454","null","5531","null","22923","null","0","null",
"0500000US48069","Castro County, Texas","7371","null","0","null","7371","null","0","null",
"0500000US48071","Chambers County, Texas","46571","null","21373","null","25198","null","0","null",
"0500000US48073","Cherokee County, Texas","50412","null","13881","null","36531","null","0","null",
"0500000US48075","Childress County, Texas","6664","null","4516","null","2148","null","0","null",
"0500000US48077","Clay County, Texas","10218","null","0","null","10218","null","0","null",
"0500000US48079","Cochran County, Texas","2547","null","0","null","2547","null","0","null",
"0500000US48081","Coke County, Texas","3285","null","0","null","3285","null","0","null",
"0500000US48083","Coleman County, Texas","7684","null","3599","null","4085","null","0","null",
"0500000US48085","Collin County, Texas","1064465","null","999005","null","65460","null","0","null",
"0500000US48087","Collingsworth County, Texas","2652","null","0","null","2652","null","0","null",
"0500000US48089","Colorado County, Texas","20557","null","0","null","20557","null","0","null",
"0500000US48091","Comal County, Texas","161501","null","86223","null","75278","null","0","null",
"0500000US48093","Comanche County, Texas","13594","null","0","null","13594","null","0","null",
"0500000US48095","Concho County, Texas","3303","null","0","null","3303","null","0","null",
"0500000US48097","Cooke County, Texas","41668","null","16544","null","25124","null","0","null",
"0500000US48099","Coryell County, Texas","83093","null","66866","null","16227","null","0","null",
"0500000US48101","Cottle County, Texas","1380","null","0","null","1380","null","0","null",
"0500000US48103","Crane County, Texas","4675","null","0","null","4675","null","0","null",
"0500000US48105","Crockett County, Texas","3098","null","0","null","3098","null","0","null",
"0500000US48107","Crosby County, Texas","5133","null","0","null","5133","null","0","null",
"0500000US48109","Culberson County, Texas","2188","null","0","null","2188","null","0","null",
"0500000US48111","Dallam County, Texas","7115","null","5457","null","1658","null","0","null",
"0500000US48113","Dallas County, Texas","2613539","null","2598426","null","15113","null","0","null",
"0500000US48115","Dawson County, Texas","12456","null","8731","null","3725","null","0","null",
"0500000US48117","Deaf Smith County, Texas","18583","null","15520","null","3063","null","0","null",
"0500000US48119","Delta County, Texas","5230","null","0","null","5230","null","0","null",
"0500000US48121","Denton County, Texas","906422","null","841126","null","65296","null","0","null",
"0500000US48123","DeWitt County, Texas","19824","null","9635","null","10189","null","0","null",
"0500000US48125","Dickens County, Texas","1770","null","0","null","1770","null","0","null",
"0500000US48127","Dimmit County, Texas","8615","null","5615","null","3000","null","0","null",
"0500000US48129","Donley County, Texas","3258","null","0","null","3258","null","0","null",
"0500000US48131","Duval County, Texas","9831","null","0","null","9831","null","0","null",
"0500000US48133","Eastland County, Texas","17725","null","0","null","17725","null","0","null",
"0500000US48135","Ector County, Texas","165171","null","150156","null","15015","null","0","null",
"0500000US48137","Edwards County, Texas","1422","null","0","null","1422","null","0","null",
"0500000US48139","Ellis County, Texas","192455","null","133382","null","59073","null","0","null",
"0500000US48141","El Paso County, Texas","865657","null","830826","null","34831","null","0","null",
"0500000US48143","Erath County, Texas","42545","null","20852","null","21693","null","0","null",
"0500000US48145","Falls County, Texas","16968","null","5396","null","11572","null","0","null",
"0500000US48147","Fannin County, Texas","35662","null","7799","null","27863","null","0","null",
"0500000US48149","Fayette County, Texas","24435","null","5020","null","19415","null","0","null",
"0500000US48151","Fisher County, Texas","3672","null","0","null","3672","null","0","null",
"0500000US48153","Floyd County, Texas","5402","null","0","null","5402","null","0","null",
"0500000US48155","Foard County, Texas","1095","null","0","null","1095","null","0","null",
"0500000US48157","Fort Bend County, Texas","822779","null","783302","null","39477","null","0","null",
"0500000US48159","Franklin County, Texas","10359","null","0","null","10359","null","0","null",
"0500000US48161","Freestone County, Texas","19435","null","0","null","19435","null","0","null",
"0500000US48163","Frio County, Texas","18385","null","9063","null","9322","null","0","null",
"0500000US48165","Gaines County, Texas","21598","null","7068","null","14530","null","0","null",
"0500000US48167","Galveston County, Texas","350682","null","336429","null","14253","null","0","null",
"0500000US48169","Garza County, Texas","5816","null","0","null","5816","null","0","null",
"0500000US48171","Gillespie County, Texas","26725","null","11641","null","15084","null","0","null",
"0500000US48173","Glasscock County, Texas","1116","null","0","null","1116","null","0","null",
"0500000US48175","Goliad County, Texas","7012","null","0","null","7012","null","0","null",
"0500000US48177","Gonzales County, Texas","19653","null","6953","null","12700","null","0","null",
"0500000US48179","Gray County, Texas","21227","null","16865","null","4362","null","0","null",
"0500000US48181","Grayson County, Texas","135543","null","70903","null","64640","null","0","null",
"0500000US48183","Gregg County, Texas","124239","null","107516","null","16723","null","0","null",
"0500000US48185","Grimes County, Texas","29268","null","7458","null","21810","null","0","null",
"0500000US48187","Guadalupe County, Texas","172706","null","129837","null","42869","null","0","null",
"0500000US48189","Hale County, Texas","32522","null","22615","null","9907","null","0","null",
"0500000US48191","Hall County, Texas","2825","null","0","null","2825","null","0","null",
"0500000US48193","Hamilton County, Texas","8222","null","0","null","8222","null","0","null",
"0500000US48195","Hansford County, Texas","5285","null","0","null","5285","null","0","null",
"0500000US48197","Hardeman County, Texas","3549","null","0","null","3549","null","0","null",
"0500000US48199","Hardin County, Texas","56231","null","27710","null","28521","null","0","null",
"0500000US48201","Harris County, Texas","4731145","null","4677507","null","53638","null","0","null",
"0500000US48203","Harrison County, Texas","68839","null","31043","null","37796","null","0","null",
"0500000US48205","Hartley County, Texas","5382","null","2895","null","2487","null","0","null",
"0500000US48207","Haskell County, Texas","5416","null","0","null","5416","null","0","null",
"0500000US48209","Hays County, Texas","241067","null","169365","null","71702","null","0","null",
"0500000US48211","Hemphill County, Texas","3382","null","0","null","3382","null","0","null",
"0500000US48213","Henderson County, Texas","82150","null","27977","null","54173","null","0","null",
"0500000US48215","Hidalgo County, Texas","870781","null","793236","null","77545","null","0","null",
"0500000US48217","Hill County, Texas","35874","null","8068","null","27806","null","0","null",
"0500000US48219","Hockley County, Texas","21537","null","12601","null","8936","null","0","null",
"0500000US48221","Hood County, Texas","61598","null","36291","null","25307","null","0","null",
"0500000US48223","Hopkins County, Texas","36787","null","14683","null","22104","null","0","null",
"0500000US48225","Houston County, Texas","22066","null","5935","null","16131","null","0","null",
"0500000US48227","Howard County, Texas","34860","null","28955","null","5905","null","0","null",
"0500000US48229","Hudspeth County, Texas","3202","null","0","null","3202","null","0","null",
"0500000US48231","Hunt County, Texas","99956","null","38657","null","61299","null","0","null",
"0500000US48233","Hutchinson County, Texas","20617","null","12848","null","7769","null","0","null",
"0500000US48235","Irion County, Texas","1513","null","0","null","1513","null","0","null",
"0500000US48237","Jack County, Texas","8472","null","0","null","8472","null","0","null",
"0500000US48239","Jackson County, Texas","14988","null","5910","null","9078","null","0","null",
"0500000US48241","Jasper County, Texas","32980","null","7303","null","25677","null","0","null",
"0500000US48243","Jeff Davis County, Texas","1996","null","0","null","1996","null","0","null",
"0500000US48245","Jefferson County, Texas","256526","null","231266","null","25260","null","0","null",
"0500000US48247","Jim Hogg County, Texas","4838","null","0","null","4838","null","0","null",
"0500000US48249","Jim Wells County, Texas","38891","null","19413","null","19478","null","0","null",
"0500000US48251","Johnson County, Texas","179927","null","96310","null","83617","null","0","null",
"0500000US48253","Jones County, Texas","19663","null","0","null","19663","null","0","null",
"0500000US48255","Karnes County, Texas","14710","null","0","null","14710","null","0","null",
"0500000US48257","Kaufman County, Texas","145310","null","84393","null","60917","null","0","null",
"0500000US48259","Kendall County, Texas","44279","null","19127","null","25152","null","0","null",
"0500000US48261","Kenedy County, Texas","350","null","0","null","350","null","0","null",
"0500000US48263","Kent County, Texas","753","null","0","null","753","null","0","null",
"0500000US48265","Kerr County, Texas","52598","null","31844","null","20754","null","0","null",
"0500000US48267","Kimble County, Texas","4286","null","0","null","4286","null","0","null",
"0500000US48269","King County, Texas","265","null","0","null","265","null","0","null",
"0500000US48271","Kinney County, Texas","3129","null","0","null","3129","null","0","null",
"0500000US48273","Kleberg County, Texas","31040","null","24945","null","6095","null","0","null",
"0500000US48275","Knox County, Texas","3353","null","0","null","3353","null","0","null",
"0500000US48277","Lamar County, Texas","50088","null","26292","null","23796","null","0","null",
"0500000US48279","Lamb County, Texas","13045","null","5626","null","7419","null","0","null",
"0500000US48281","Lampasas County, Texas","21627","null","7324","null","14303","null","0","null",
"0500000US48283","La Salle County, Texas","6664","null","0","null","6664","null","0","null",
"0500000US48285","Lavaca County, Texas","20337","null","3582","null","16755","null","0","null",
"0500000US48287","Lee County, Texas","17478","null","0","null","17478","null","0","null",
"0500000US48289","Leon County, Texas","15719","null","0","null","15719","null","0","null",
"0500000US48291","Liberty County, Texas","91628","null","20735","null","70893","null","0","null",
"0500000US48293","Limestone County, Texas","22146","null","6661","null","15485","null","0","null",
"0500000US48295","Lipscomb County, Texas","3059","null","0","null","3059","null","0","null",
"0500000US48297","Live Oak County, Texas","11335","null","0","null","11335","null","0","null",
"0500000US48299","Llano County, Texas","21243","null","10576","null","10667","null","0","null",
"0500000US48301","Loving County, Texas","64","null","0","null","64","null","0","null",
"0500000US48303","Lubbock County, Texas","310639","null","277958","null","32681","null","0","null",
"0500000US48305","Lynn County, Texas","5596","null","0","null","5596","null","0","null",
"0500000US48307","McCulloch County, Texas","7630","null","4887","null","2743","null","0","null",
"0500000US48309","McLennan County, Texas","260579","null","197983","null","62596","null","0","null",
"0500000US48311","McMullen County, Texas","600","null","0","null","600","null","0","null",
"0500000US48313","Madison County, Texas","13455","null","0","null","13455","null","0","null",
"0500000US48315","Marion County, Texas","9725","null","0","null","9725","null","0","null",
"0500000US48317","Martin County, Texas","5237","null","0","null","5237","null","0","null",
"0500000US48319","Mason County, Texas","3953","null","0","null","3953","null","0","null",
"0500000US48321","Matagorda County, Texas","36255","null","19311","null","16944","null","0","null",
"0500000US48323","Maverick County, Texas","57887","null","54083","null","3804","null","0","null",
"0500000US48325","Medina County, Texas","50748","null","7987","null","42761","null","0","null",
"0500000US48327","Menard County, Texas","1962","null","0","null","1962","null","0","null",
"0500000US48329","Midland County, Texas","169983","null","146659","null","23324","null","0","null",
"0500000US48331","Milam County, Texas","24754","null","10615","null","14139","null","0","null",
"0500000US48333","Mills County, Texas","4456","null","0","null","4456","null","0","null",
"0500000US48335","Mitchell County, Texas","8990","null","5839","null","3151","null","0","null",
"0500000US48337","Montague County, Texas","19965","null","5419","null","14546","null","0","null",
"0500000US48339","Montgomery County, Texas","620443","null","478509","null","141934","null","0","null",
"0500000US48341","Moore County, Texas","21358","null","14639","null","6719","null","0","null",
"0500000US48343","Morris County, Texas","11973","null","0","null","11973","null","0","null",
"0500000US48345","Motley County, Texas","1063","null","0","null","1063","null","0","null",
"0500000US48347","Nacogdoches County, Texas","64653","null","33732","null","30921","null","0","null",
"0500000US48349","Navarro County, Texas","52624","null","24380","null","28244","null","0","null",
"0500000US48351","Newton County, Texas","12217","null","0","null","12217","null","0","null",
"0500000US48353","Nolan County, Texas","14738","null","10372","null","4366","null","0","null",
"0500000US48355","Nueces County, Texas","353178","null","331009","null","22169","null","0","null",
"0500000US48357","Ochiltree County, Texas","10015","null","8391","null","1624","null","0","null",
"0500000US48359","Oldham County, Texas","1758","null","0","null","1758","null","0","null",
"0500000US48361","Orange County, Texas","84808","null","54219","null","30589","null","0","null",
"0500000US48363","Palo Pinto County, Texas","28409","null","14097","null","14312","null","0","null",
"0500000US48365","Panola County, Texas","22491","null","6328","null","16163","null","0","null",
"0500000US48367","Parker County, Texas","148222","null","52844","null","95378","null","0","null",
"0500000US48369","Parmer County, Texas","9869","null","0","null","9869","null","0","null",
"0500000US48371","Pecos County, Texas","15193","null","8551","null","6642","null","0","null",
"0500000US48373","Polk County, Texas","50123","null","5592","null","44531","null","0","null",
"0500000US48375","Potter County, Texas","118525","null","105174","null","13351","null","0","null",
"0500000US48377","Presidio County, Texas","6131","null","0","null","6131","null","0","null",
"0500000US48379","Rains County, Texas","12164","null","0","null","12164","null","0","null",
"0500000US48381","Randall County, Texas","140753","null","116857","null","23896","null","0","null",
"0500000US48383","Reagan County, Texas","3385","null","0","null","3385","null","0","null",
"0500000US48385","Real County, Texas","2758","null","0","null","2758","null","0","null",
"0500000US48387","Red River County, Texas","11587","null","0","null","11587","null","0","null",
"0500000US48389","Reeves County, Texas","14748","null","13081","null","1667","null","0","null",
"0500000US48391","Refugio County, Texas","6741","null","0","null","6741","null","0","null",
"0500000US48393","Roberts County, Texas","827","null","0","null","827","null","0","null",
"0500000US48395","Robertson County, Texas","16757","null","0","null","16757","null","0","null",
"0500000US48397","Rockwall County, Texas","107819","null","93009","null","14810","null","0","null",
"0500000US48399","Runnels County, Texas","9900","null","0","null","9900","null","0","null",
"0500000US48401","Rusk County, Texas","52214","null","18758","null","33456","null","0","null",
"0500000US48403","Sabine County, Texas","9894","null","0","null","9894","null","0","null",
"0500000US48405","San Augustine County, Texas","7918","null","0","null","7918","null","0","null",
"0500000US48407","San Jacinto County, Texas","27402","null","0","null","27402","null","0","null",
"0500000US48409","San Patricio County, Texas","68755","null","49619","null","19136","null","0","null",
"0500000US48411","San Saba County, Texas","5730","null","0","null","5730","null","0","null",
"0500000US48413","Schleicher County, Texas","2451","null","0","null","2451","null","0","null",
"0500000US48415","Scurry County, Texas","16932","null","11547","null","5385","null","0","null",
"0500000US48417","Shackelford County, Texas","3105","null","0","null","3105","null","0","null",
"0500000US48419","Shelby County, Texas","24022","null","5123","null","18899","null","0","null",
"0500000US48421","Sherman County, Texas","2782","null","0","null","2782","null","0","null",
"0500000US48423","Smith County, Texas","233479","null","151937","null","81542","null","0","null",
"0500000US48425","Somervell County, Texas","9205","null","0","null","9205","null","0","null",
"0500000US48427","Starr County, Texas","65920","null","47070","null","18850","null","0","null",
"0500000US48429","Stephens County, Texas","9101","null","5455","null","3646","null","0","null",
"0500000US48431","Sterling County, Texas","1372","null","0","null","1372","null","0","null",
"0500000US48433","Stonewall County, Texas","1245","null","0","null","1245","null","0","null",
"0500000US48435","Sutton County, Texas","3372","null","0","null","3372","null","0","null",
"0500000US48437","Swisher County, Texas","6971","null","0","null","6971","null","0","null",
"0500000US48439","Tarrant County, Texas","2110640","null","2084718","null","25922","null","0","null",
"0500000US48441","Taylor County, Texas","143208","null","118138","null","25070","null","0","null",
"0500000US48443","Terrell County, Texas","760","null","0","null","760","null","0","null",
"0500000US48445","Terry County, Texas","11831","null","8264","null","3567","null","0","null",
"0500000US48447","Throckmorton County, Texas","1440","null","0","null","1440","null","0","null",
"0500000US48449","Titus County, Texas","31247","null","15419","null","15828","null","0","null",
"0500000US48451","Tom Green County, Texas","120003","null","99982","null","20021","null","0","null",
"0500000US48453","Travis County, Texas","1290188","null","1224251","null","65937","null","0","null",
"0500000US48455","Trinity County, Texas","13602","null","0","null","13602","null","0","null",
"0500000US48457","Tyler County, Texas","19798","null","0","null","19798","null","0","null",
"0500000US48459","Upshur County, Texas","40892","null","7896","null","32996","null","0","null",
"0500000US48461","Upton County, Texas","3308","null","0","null","3308","null","0","null",
"0500000US48463","Uvalde County, Texas","24564","null","15926","null","8638","null","0","null",
"0500000US48465","Val Verde County, Texas","47586","null","42680","null","4906","null","0","null",
"0500000US48467","Van Zandt County, Texas","59541","null","0","null","59541","null","0","null",
"0500000US48469","Victoria County, Texas","91319","null","65986","null","25333","null","0","null",
"0500000US48471","Walker County, Texas","76400","null","43415","null","32985","null","0","null",
"0500000US48473","Waller County, Texas","56794","null","12858","null","43936","null","0","null",
"0500000US48475","Ward County, Texas","11644","null","9162","null","2482","null","0","null",
"0500000US48477","Washington County, Texas","35805","null","17395","null","18410","null","0","null",
"0500000US48479","Webb County, Texas","267114","null","251462","null","15652","null","0","null",
